	contamination	data	f1_macro	fixed_cont	in_f1	in_prec	in_rec	inliers	labeled_data	n_oe	out_f1	out_prec	out_rec	outliers	seed	test_size	use_ivis
15	0.09076396807297606	test	0.4453429443362746	0.1	0.8488448844884487	0.8955431754874652	0.8067754077791719	[0, 1, 2, 11]	0.7	0.0	0.041841004184100423	0.031446540880503145	0.0625	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	42.0	0.2	1.0
16	0.16659698996655517	train	0.4178276370415239	0.2	0.8005675547848022	0.8050095117311351	0.7961743493258074	[0, 1, 2, 11]	0.7	0.0	0.03508771929824561	0.03417533432392273	0.03605015673981191	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	42.0	0.2	1.0
17	0.16659698996655517	test	0.4206069212945661	0.2	0.7941550190597205	0.8054123711340206	0.7832080200501254	[0, 1, 2, 11]	0.7	0.0	0.047058823529411764	0.04419889502762431	0.050314465408805034	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	42.0	0.2	1.0
18	0.047539417104634496	train	0.930669695947745	0.05	0.993414863593603	0.993414863593603	0.993414863593603	[0, 1, 2, 11]	1.0	0.0	0.8679245283018869	0.8679245283018868	0.8679245283018868	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	42.0	0.2	1.0
19	0.047539417104634496	test	0.5082421979194451	0.05	0.9730061349693251	0.953125	0.993734335839599	[0, 1, 2, 11]	1.0	0.0	0.04347826086956522	0.16666666666666666	0.025	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	42.0	0.2	1.0
20	0.09076396807297606	train	0.9803664774953267	0.1	0.9965635738831615	0.9931506849315068	1.0	[0, 1, 2, 11]	1.0	0.0	0.9641693811074918	1.0	0.9308176100628931	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	42.0	0.2	1.0
21	0.09076396807297606	test	0.5363549853734184	0.1	0.9550629119233074	0.9139908256880734	1.0	[0, 1, 2, 11]	1.0	0.0	0.11764705882352941	1.0	0.0625	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	42.0	0.2	1.0
22	0.16659698996655517	train	0.9962190556827287	0.2	0.9987472596304416	0.9974976540506725	1.0	[0, 1, 2, 11]	1.0	0.0	0.9936908517350158	1.0	0.987460815047022	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	42.0	0.2	1.0
23	0.16659698996655517	test	0.6713804083161641	0.2	0.9217081850533807	0.875	0.9736842105263158	[0, 1, 2, 11]	1.0	0.0	0.4210526315789474	0.6956521739130435	0.3018867924528302	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	42.0	0.2	1.0
24	0.047539417104634496	train	0.5001847890400983	0.05	0.9483464566929134	0.9525466624485922	0.9441831295076827	[0, 1, 2, 11]	0.1	0.0	0.05202312138728324	0.0481283422459893	0.05660377358490566	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
25	0.047539417104634496	test	0.4954092553280328	0.05	0.9102815979043878	0.953360768175583	0.8709273182957393	[0, 1, 2, 11]	0.1	0.0	0.08053691275167786	0.05504587155963303	0.15	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
26	0.09076396807297606	train	0.4426354857128671	0.1	0.8528735632183908	0.8955172413793103	0.8141065830721003	[0, 1, 2, 11]	0.1	0.0	0.03239740820734342	0.024671052631578948	0.04716981132075472	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
27	0.09076396807297606	test	0.43218556318825246	0.1	0.8400796284007964	0.8915492957746479	0.794228356336261	[0, 1, 2, 11]	0.1	0.0	0.024291497975708502	0.017964071856287425	0.0375	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
28	0.16659698996655517	train	0.43882760805289117	0.2	0.8180258849212537	0.8135856079404467	0.8225148949513954	[0, 1, 2, 11]	0.1	0.0	0.0596293311845286	0.06135986733001658	0.05799373040752351	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
29	0.16659698996655517	test	0.41893342472855444	0.2	0.7735236859182348	0.8021534320323015	0.7468671679197995	[0, 1, 2, 11]	0.1	0.0	0.064343163538874	0.056074766355140186	0.07547169811320754	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
30	0.047539417104634496	train	0.489183017212643	0.05	0.9417168197656002	0.95136	0.9322671683913453	[0, 1, 2, 11]	0.4	0.0	0.03664921465968586	0.03139013452914798	0.0440251572327044	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
31	0.047539417104634496	test	0.46059979692486214	0.05	0.9073107049608354	0.946866485013624	0.8709273182957393	[0, 1, 2, 11]	0.4	0.0	0.013888888888888888	0.009615384615384616	0.025	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
32	0.09076396807297606	train	0.46437379026350084	0.1	0.889912629070691	0.9020933977455716	0.8780564263322884	[0, 1, 2, 11]	0.4	0.0	0.038834951456310676	0.034739454094292806	0.0440251572327044	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
33	0.09076396807297606	test	0.4547688360388809	0.1	0.878768441308531	0.8989501312335958	0.8594730238393977	[0, 1, 2, 11]	0.4	0.0	0.030769230769230767	0.02608695652173913	0.0375	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
34	0.16659698996655517	train	0.41955945073878365	0.2	0.8010091453800063	0.8055819854107199	0.7964879272499216	[0, 1, 2, 11]	0.4	0.0	0.038109756097560975	0.037091988130563795	0.03918495297805643	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
35	0.16659698996655517	test	0.41034517973856205	0.2	0.7633986928104575	0.7978142076502732	0.731829573934837	[0, 1, 2, 11]	0.4	0.0	0.05729166666666667	0.04888888888888889	0.06918238993710692	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
36	0.047539417104634496	train	0.4968345814949418	0.05	0.9508557073323912	0.9522012578616352	0.9495139542176231	[0, 1, 2, 11]	0.7	0.0	0.04281345565749235	0.041666666666666664	0.0440251572327044	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
37	0.047539417104634496	test	0.4824604743083003	0.05	0.943181818181818	0.950381679389313	0.9360902255639098	[0, 1, 2, 11]	0.7	0.0	0.021739130434782608	0.019230769230769232	0.025	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
38	0.09076396807297606	train	0.4474457195436972	0.1	0.860916354149682	0.8970438328236493	0.8275862068965517	[0, 1, 2, 11]	0.7	0.0	0.03397508493771235	0.02654867256637168	0.04716981132075472	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
39	0.09076396807297606	test	0.4369542886492039	0.1	0.8484848484848484	0.8932038834951457	0.8080301129234629	[0, 1, 2, 11]	0.7	0.0	0.025423728813559324	0.019230769230769232	0.0375	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
40	0.16659698996655517	train	0.4595012159146712	0.2	0.8190804958418326	0.8197236180904522	0.8184383819379115	[0, 1, 2, 11]	0.7	0.0	0.09992193598750976	0.09953343701399689	0.10031347962382445	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
41	0.16659698996655517	test	0.44233161733161735	0.2	0.7902187902187903	0.8121693121693122	0.7694235588972431	[0, 1, 2, 11]	0.7	0.0	0.09444444444444444	0.0845771144278607	0.1069182389937107	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
42	0.047539417104634496	train	0.9435745573379769	0.05	0.9951630519581838	0.9903726708074534	1.0	[0, 1, 2, 11]	1.0	0.0	0.89198606271777	1.0	0.8050314465408805	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
43	0.047539417104634496	test	0.5124636383978519	0.05	0.9761467889908257	0.953405017921147	1.0	[0, 1, 2, 11]	1.0	0.0	0.04878048780487806	1.0	0.025	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
44	0.09076396807297606	train	0.9614133505327314	0.1	0.993114241001565	0.9915625	0.9946708463949844	[0, 1, 2, 11]	1.0	0.0	0.9297124600638978	0.9448051948051948	0.9150943396226415	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
45	0.09076396807297606	test	0.6013636363636363	0.1	0.9527272727272728	0.9214536928487691	0.986198243412798	[0, 1, 2, 11]	1.0	0.0	0.25	0.5416666666666666	0.1625	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
46	0.16659698996655517	train	0.9870836247452295	0.2	0.9957845433255269	0.9916044776119403	1.0	[0, 1, 2, 11]	1.0	0.0	0.978382706164932	1.0	0.957680250783699	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
47	0.16659698996655517	test	0.6598211214310286	0.2	0.9274853801169591	0.8695175438596491	0.993734335839599	[0, 1, 2, 11]	1.0	0.0	0.39215686274509803	0.8888888888888888	0.25157232704402516	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	43.0	0.2	1.0
48	0.047539417104634496	train	0.4798666271423719	0.05	0.9432948981203602	0.9503500954805856	0.9363436814048292	[0, 1, 2, 11]	0.1	0.0	0.01643835616438356	0.014563106796116505	0.018867924528301886	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
49	0.047539417104634496	test	0.47208222811671086	0.05	0.9269230769230768	0.9488188976377953	0.9060150375939849	[0, 1, 2, 11]	0.1	0.0	0.017241379310344827	0.013157894736842105	0.025	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
50	0.09076396807297606	train	0.439149495448451	0.1	0.8580287206266317	0.8948264125255275	0.8241379310344827	[0, 1, 2, 11]	0.1	0.0	0.02027027027027027	0.015789473684210527	0.02830188679245283	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
51	0.09076396807297606	test	0.43073141600962406	0.1	0.8526522593320235	0.8917808219178082	0.8168130489335006	[0, 1, 2, 11]	0.1	0.0	0.00881057268722467	0.006802721088435374	0.0125	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
52	0.16659698996655517	train	0.41621385626140794	0.2	0.7926926131850676	0.8032839665164199	0.7823769206647851	[0, 1, 2, 11]	0.1	0.0	0.039735099337748346	0.03744798890429958	0.04231974921630094	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
53	0.16659698996655517	test	0.41244919647857997	0.2	0.7802056555269924	0.8007915567282322	0.7606516290726817	[0, 1, 2, 11]	0.1	0.0	0.0446927374301676	0.04020100502512563	0.050314465408805034	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
54	0.047539417104634496	train	0.47954913977903585	0.05	0.9427939317319848	0.9503026441541892	0.9354029476324867	[0, 1, 2, 11]	0.4	0.0	0.016304347826086953	0.014354066985645933	0.018867924528301886	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
55	0.047539417104634496	test	0.47124736189377947	0.05	0.9255455712451861	0.9486842105263158	0.9035087719298246	[0, 1, 2, 11]	0.4	0.0	0.016949152542372878	0.01282051282051282	0.025	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
56	0.09076396807297606	train	0.4385218674425386	0.1	0.8569095066971578	0.8946111869031378	0.8222570532915361	[0, 1, 2, 11]	0.4	0.0	0.020134228187919462	0.015625	0.02830188679245283	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
57	0.09076396807297606	test	0.4279577147998201	0.1	0.8473684210526317	0.8907330567081605	0.8080301129234629	[0, 1, 2, 11]	0.4	0.0	0.008547008547008548	0.006493506493506494	0.0125	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
58	0.16659698996655517	train	0.41477503199308857	0.2	0.7889703538412496	0.8022690437601296	0.7761053621825024	[0, 1, 2, 11]	0.4	0.0	0.04057971014492753	0.03773584905660377	0.0438871473354232	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
59	0.16659698996655517	test	0.41199473349515	0.2	0.7794212218649518	0.8005284015852048	0.7593984962406015	[0, 1, 2, 11]	0.4	0.0	0.044568245125348196	0.04	0.050314465408805034	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
60	0.047539417104634496	train	0.4458825782415172	0.05	0.8806694560669457	0.9443646805455851	0.8250235183443085	[0, 1, 2, 11]	0.7	0.0	0.011095700416088766	0.0071174377224199285	0.025157232704402517	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
61	0.047539417104634496	test	0.4501054605108976	0.05	0.8884462151394423	0.9449152542372882	0.8383458646616542	[0, 1, 2, 11]	0.7	0.0	0.011764705882352943	0.007692307692307693	0.025	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
62	0.09076396807297606	train	0.4411359737823404	0.1	0.8615584838132423	0.8955021981738248	0.8300940438871474	[0, 1, 2, 11]	0.7	0.0	0.020713463751438434	0.016333938294010888	0.02830188679245283	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
63	0.09076396807297606	test	0.4287518691377044	0.1	0.8488830486202364	0.8910344827586207	0.8105395232120451	[0, 1, 2, 11]	0.7	0.0	0.008620689655172414	0.006578947368421052	0.0125	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
64	0.16659698996655517	train	0.4544966832918808	0.2	0.7985899695561608	0.8165137614678899	0.7814361868924428	[0, 1, 2, 11]	0.7	0.0	0.11040339702760084	0.10064516129032258	0.12225705329153605	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
65	0.16659698996655517	test	0.43541638200567445	0.2	0.7551701134089392	0.8074179743223966	0.7092731829573935	[0, 1, 2, 11]	0.7	0.0	0.11566265060240964	0.09375	0.1509433962264151	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
66	0.047539417104634496	train	0.9197745718287182	0.05	0.9926436061981531	0.9909375	0.9943555973659455	[0, 1, 2, 11]	1.0	0.0	0.8469055374592835	0.8783783783783784	0.8176100628930818	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
67	0.047539417104634496	test	0.5258548585485855	0.05	0.971709717097171	0.9541062801932367	0.9899749373433584	[0, 1, 2, 11]	1.0	0.0	0.08000000000000002	0.2	0.05	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
68	0.09076396807297606	train	0.9738495829202292	0.1	0.9954751131221719	0.990990990990991	1.0	[0, 1, 2, 11]	1.0	0.0	0.9522240527182866	1.0	0.9088050314465409	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
69	0.09076396807297606	test	0.531517094017094	0.1	0.951923076923077	0.9134948096885813	0.9937264742785445	[0, 1, 2, 11]	1.0	0.0	0.1111111111111111	0.5	0.0625	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
70	0.16659698996655517	train	0.9836611205037253	0.2	0.9946974422956956	0.9894508222153273	1.0	[0, 1, 2, 11]	1.0	0.0	0.9726247987117552	1.0	0.9467084639498433	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
71	0.16659698996655517	test	0.6789821736630248	0.2	0.9255319148936171	0.8758389261744967	0.981203007518797	[0, 1, 2, 11]	1.0	0.0	0.43243243243243246	0.7619047619047619	0.3018867924528302	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	44.0	0.2	1.0
72	0.047539417104634496	train	0.45159705159705166	0.05	0.9031941031941033	0.9454732510288066	0.8645343367826905	[0, 1, 2, 11]	0.1	0.0	0.0	0.0	0.0	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
73	0.047539417104634496	test	0.4417055296469021	0.05	0.8834110592938041	0.9431009957325747	0.8308270676691729	[0, 1, 2, 11]	0.1	0.0	0.0	0.0	0.0	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
74	0.09076396807297606	train	0.44775985315971184	0.1	0.8775248477075985	0.8979658792650919	0.8579937304075235	[0, 1, 2, 11]	0.1	0.0	0.017994858611825194	0.015217391304347827	0.0220125786163522	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
75	0.09076396807297606	test	0.4282920469361147	0.1	0.8565840938722294	0.8914518317503393	0.8243412797992472	[0, 1, 2, 11]	0.1	0.0	0.0	0.0	0.0	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
76	0.16659698996655517	train	0.5190478830004501	0.2	0.833859759949463	0.8399618199172765	0.8278457196613358	[0, 1, 2, 11]	0.1	0.0	0.20423600605143724	0.19736842105263158	0.2115987460815047	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
77	0.16659698996655517	test	0.5001458635032046	0.2	0.8062216461438755	0.8348993288590604	0.7794486215538847	[0, 1, 2, 11]	0.1	0.0	0.1940700808625337	0.16981132075471697	0.22641509433962265	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
78	0.047539417104634496	train	0.4653465346534653	0.05	0.9306930693069306	0.948259030263586	0.9137660708686108	[0, 1, 2, 11]	0.4	0.0	0.0	0.0	0.0	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
79	0.047539417104634496	test	0.45013123359580054	0.05	0.9002624671916011	0.9449035812672176	0.8596491228070176	[0, 1, 2, 11]	0.4	0.0	0.0	0.0	0.0	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
80	0.09076396807297606	train	0.46356713674487576	0.1	0.9073322932917317	0.9031055900621118	0.9115987460815047	[0, 1, 2, 11]	0.4	0.0	0.019801980198019802	0.020833333333333332	0.018867924528301886	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
81	0.09076396807297606	test	0.4484276729559749	0.1	0.8968553459119498	0.8991172761664565	0.8946047678795483	[0, 1, 2, 11]	0.4	0.0	0.0	0.0	0.0	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
82	0.16659698996655517	train	0.41961242616593075	0.2	0.8063352673671004	0.8064617314930991	0.80620884289746	[0, 1, 2, 11]	0.4	0.0	0.03288958496476115	0.03286384976525822	0.032915360501567396	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
83	0.16659698996655517	test	0.40559344923671303	0.2	0.793168880455408	0.8007662835249042	0.7857142857142857	[0, 1, 2, 11]	0.4	0.0	0.018018018018018014	0.017241379310344827	0.018867924528301886	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
84	0.047539417104634496	train	0.4695817490494297	0.05	0.9391634980988594	0.9490874159462056	0.929444967074318	[0, 1, 2, 11]	0.7	0.0	0.0	0.0	0.0	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
85	0.047539417104634496	test	0.4603992273019961	0.05	0.9207984546039922	0.9470198675496688	0.8959899749373433	[0, 1, 2, 11]	0.7	0.0	0.0	0.0	0.0	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
86	0.09076396807297606	train	0.4284655321766415	0.1	0.8424532980657959	0.8912207065407485	0.7987460815047022	[0, 1, 2, 11]	0.7	0.0	0.014477766287487074	0.01078582434514638	0.0220125786163522	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
87	0.09076396807297606	test	0.4195896757114493	0.1	0.8391793514228986	0.8879551820728291	0.795483061480552	[0, 1, 2, 11]	0.7	0.0	0.0	0.0	0.0	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
88	0.16659698996655517	train	0.41549128452206	0.2	0.8003781314006617	0.8043065231158961	0.7964879272499216	[0, 1, 2, 11]	0.7	0.0	0.0306044376434583	0.029895366218236172	0.03134796238244514	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
89	0.16659698996655517	test	0.407138888054546	0.2	0.7906091370558376	0.800771208226221	0.7807017543859649	[0, 1, 2, 11]	0.7	0.0	0.02366863905325444	0.0223463687150838	0.025157232704402517	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
90	0.047539417104634496	train	0.927054499354727	0.05	0.9932675747612337	0.991869918699187	0.9946691752900596	[0, 1, 2, 11]	1.0	0.0	0.86084142394822	0.8866666666666667	0.8364779874213837	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
91	0.047539417104634496	test	0.48494161032575295	0.05	0.9698832206515059	0.9517490952955368	0.9887218045112782	[0, 1, 2, 11]	1.0	0.0	0.0	0.0	0.0	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
92	0.09076396807297606	train	0.9822037337662337	0.1	0.996875	0.9937694704049844	1.0	[0, 1, 2, 11]	1.0	0.0	0.9675324675324676	1.0	0.9371069182389937	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
93	0.09076396807297606	test	0.4998574280011405	0.1	0.9520958083832335	0.9106529209621993	0.9974905897114178	[0, 1, 2, 11]	1.0	0.0	0.047619047619047616	0.5	0.025	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
94	0.16659698996655517	train	0.9831135276121744	0.2	0.9943520552243489	0.9949764521193093	0.9937284415177171	[0, 1, 2, 11]	1.0	0.0	0.9718749999999999	0.9688473520249221	0.9749216300940439	[3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]	45.0	0.2	1.0
