	contamination	data	f1_macro	fixed_cont	in_f1	in_prec	in_rec	inliers	labeled_data	n_oe	out_f1	out_prec	out_rec	outliers	seed	test_size	use_ivis
47	0.16666666666666666	test	0.45454545454545453	0.2	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[1]	42.0	0.2	1.0
48	0.09090909090909091	train	0.43949044585987257	0.1	0.8789808917197451	0.8961038961038961	0.8625	[0]	0.5	0.0	0.0	0.0	0.0	[1]	43.0	0.2	1.0
49	0.09090909090909091	test	0.4210526315789474	0.1	0.8421052631578948	0.8888888888888888	0.8	[0]	0.5	0.0	0.0	0.0	0.0	[1]	43.0	0.2	1.0
50	0.09090909090909091	train	0.45	0.1	0.9	0.9	0.9	[0]	0.5	0.0	0.0	0.0	0.0	[2]	43.0	0.2	1.0
51	0.09090909090909091	test	0.37142857142857144	0.1	0.7428571428571429	0.8666666666666667	0.65	[0]	0.5	0.0	0.0	0.0	0.0	[2]	43.0	0.2	1.0
52	0.09090909090909091	train	0.5668073136427567	0.1	0.9113924050632911	0.9230769230769231	0.9	[1]	0.5	0.0	0.22222222222222224	0.2	0.25	[0]	43.0	0.2	1.0
53	0.09090909090909091	test	0.39950372208436724	0.1	0.6451612903225806	0.9090909090909091	0.5	[1]	0.5	0.0	0.15384615384615385	0.09090909090909091	0.5	[0]	43.0	0.2	1.0
54	0.09090909090909091	train	0.6905766526019691	0.1	0.9367088607594937	0.9487179487179487	0.925	[1]	0.5	0.0	0.4444444444444445	0.4	0.5	[2]	43.0	0.2	1.0
55	0.09090909090909091	test	0.3529411764705882	0.1	0.7058823529411764	0.8571428571428571	0.6	[1]	0.5	0.0	0.0	0.0	0.0	[2]	43.0	0.2	1.0
56	0.09090909090909091	train	0.5767665556788754	0.1	0.9182389937106918	0.9240506329113924	0.9125	[2]	0.5	0.0	0.23529411764705882	0.2222222222222222	0.25	[0]	43.0	0.2	1.0
57	0.09090909090909091	test	0.26666666666666666	0.1	0.5333333333333333	0.8	0.4	[2]	0.5	0.0	0.0	0.0	0.0	[0]	43.0	0.2	1.0
58	0.09090909090909091	train	0.45341614906832295	0.1	0.9068322981366459	0.9012345679012346	0.9125	[2]	0.5	0.0	0.0	0.0	0.0	[1]	43.0	0.2	1.0
59	0.09090909090909091	test	0.4054054054054054	0.1	0.8108108108108107	0.8823529411764706	0.75	[2]	0.5	0.0	0.0	0.0	0.0	[1]	43.0	0.2	1.0
60	0.16666666666666666	train	0.4469135802469136	0.2	0.8271604938271605	0.8170731707317073	0.8375	[0]	0.5	0.0	0.06666666666666667	0.07142857142857142	0.0625	[1]	43.0	0.2	1.0
61	0.16666666666666666	test	0.4666666666666667	0.2	0.6666666666666667	0.8461538461538461	0.55	[0]	0.5	0.0	0.26666666666666666	0.18181818181818182	0.5	[1]	43.0	0.2	1.0
62	0.16666666666666666	train	0.4000000000000001	0.2	0.8000000000000002	0.8	0.8	[0]	0.5	0.0	0.0	0.0	0.0	[2]	43.0	0.2	1.0
63	0.16666666666666666	test	0.2941176470588235	0.2	0.588235294117647	0.7142857142857143	0.5	[0]	0.5	0.0	0.0	0.0	0.0	[2]	43.0	0.2	1.0
64	0.16666666666666666	train	0.55	0.2	0.85	0.85	0.85	[1]	0.5	0.0	0.25	0.25	0.25	[0]	43.0	0.2	1.0
65	0.16666666666666666	test	0.4990512333965844	0.2	0.6451612903225806	0.9090909090909091	0.5	[1]	0.5	0.0	0.3529411764705882	0.23076923076923078	0.75	[0]	43.0	0.2	1.0
66	0.16666666666666666	train	0.5259259259259259	0.2	0.8518518518518519	0.8414634146341463	0.8625	[1]	0.5	0.0	0.19999999999999998	0.21428571428571427	0.1875	[2]	43.0	0.2	1.0
67	0.16666666666666666	test	0.5213675213675214	0.2	0.8205128205128205	0.8421052631578947	0.8	[1]	0.5	0.0	0.22222222222222224	0.2	0.25	[2]	43.0	0.2	1.0
68	0.16666666666666666	train	0.40372670807453415	0.2	0.8074534161490683	0.8024691358024691	0.8125	[2]	0.5	0.0	0.0	0.0	0.0	[0]	43.0	0.2	1.0
69	0.16666666666666666	test	0.3696969696969697	0.2	0.6060606060606061	0.7692307692307693	0.5	[2]	0.5	0.0	0.13333333333333333	0.09090909090909091	0.25	[0]	43.0	0.2	1.0
70	0.16666666666666666	train	0.4000000000000001	0.2	0.8000000000000002	0.8	0.8	[2]	0.5	0.0	0.0	0.0	0.0	[1]	43.0	0.2	1.0
71	0.16666666666666666	test	0.5213675213675214	0.2	0.8205128205128205	0.8421052631578947	0.8	[2]	0.5	0.0	0.22222222222222224	0.2	0.25	[1]	43.0	0.2	1.0
72	0.09090909090909091	train	1.0	0.1	1.0	1.0	1.0	[0]	1.0	0.0	1.0	1.0	1.0	[1]	43.0	0.2	1.0
73	0.09090909090909091	test	0.47619047619047616	0.1	0.9523809523809523	0.9090909090909091	1.0	[0]	1.0	0.0	0.0	0.0	0.0	[1]	43.0	0.2	1.0
74	0.09090909090909091	train	1.0	0.1	1.0	1.0	1.0	[0]	1.0	0.0	1.0	1.0	1.0	[2]	43.0	0.2	1.0
75	0.09090909090909091	test	0.8211382113821137	0.1	0.975609756097561	0.9523809523809523	1.0	[0]	1.0	0.0	0.6666666666666666	1.0	0.5	[2]	43.0	0.2	1.0
76	0.09090909090909091	train	0.9635610766045548	0.1	0.9937888198757764	0.9876543209876543	1.0	[1]	1.0	0.0	0.9333333333333333	1.0	0.875	[0]	43.0	0.2	1.0
77	0.09090909090909091	test	0.47619047619047616	0.1	0.9523809523809523	0.9090909090909091	1.0	[1]	1.0	0.0	0.0	0.0	0.0	[0]	43.0	0.2	1.0
78	0.09090909090909091	train	1.0	0.1	1.0	1.0	1.0	[1]	1.0	0.0	1.0	1.0	1.0	[2]	43.0	0.2	1.0
79	0.09090909090909091	test	0.47619047619047616	0.1	0.9523809523809523	0.9090909090909091	1.0	[1]	1.0	0.0	0.0	0.0	0.0	[2]	43.0	0.2	1.0
80	0.09090909090909091	train	1.0	0.1	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[0]	43.0	0.2	1.0
81	0.09090909090909091	test	0.47619047619047616	0.1	0.9523809523809523	0.9090909090909091	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[0]	43.0	0.2	1.0
82	0.09090909090909091	train	1.0	0.1	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[1]	43.0	0.2	1.0
83	0.09090909090909091	test	0.47619047619047616	0.1	0.9523809523809523	0.9090909090909091	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[1]	43.0	0.2	1.0
84	0.16666666666666666	train	1.0	0.2	1.0	1.0	1.0	[0]	1.0	0.0	1.0	1.0	1.0	[1]	43.0	0.2	1.0
85	0.16666666666666666	test	0.45454545454545453	0.2	0.9090909090909091	0.8333333333333334	1.0	[0]	1.0	0.0	0.0	0.0	0.0	[1]	43.0	0.2	1.0
86	0.16666666666666666	train	1.0	0.2	1.0	1.0	1.0	[0]	1.0	0.0	1.0	1.0	1.0	[2]	43.0	0.2	1.0
87	0.16666666666666666	test	1.0	0.2	1.0	1.0	1.0	[0]	1.0	0.0	1.0	1.0	1.0	[2]	43.0	0.2	1.0
88	0.16666666666666666	train	0.9807653776798237	0.2	0.9937888198757764	0.9876543209876543	1.0	[1]	1.0	0.0	0.967741935483871	1.0	0.9375	[0]	43.0	0.2	1.0
89	0.16666666666666666	test	0.45454545454545453	0.2	0.9090909090909091	0.8333333333333334	1.0	[1]	1.0	0.0	0.0	0.0	0.0	[0]	43.0	0.2	1.0
90	0.16666666666666666	train	0.9807653776798237	0.2	0.9937888198757764	0.9876543209876543	1.0	[1]	1.0	0.0	0.967741935483871	1.0	0.9375	[2]	43.0	0.2	1.0
91	0.16666666666666666	test	0.8095238095238095	0.2	0.9523809523809523	0.9090909090909091	1.0	[1]	1.0	0.0	0.6666666666666666	1.0	0.5	[2]	43.0	0.2	1.0
92	0.16666666666666666	train	1.0	0.2	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[0]	43.0	0.2	1.0
93	0.16666666666666666	test	0.45454545454545453	0.2	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[0]	43.0	0.2	1.0
94	0.16666666666666666	train	1.0	0.2	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[1]	43.0	0.2	1.0
95	0.16666666666666666	test	0.45454545454545453	0.2	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[1]	43.0	0.2	1.0
96	0.09090909090909091	train	0.6140350877192983	0.1	0.8947368421052632	0.9444444444444444	0.85	[0]	0.5	0.0	0.3333333333333333	0.25	0.5	[1]	44.0	0.2	1.0
97	0.09090909090909091	test	0.5416666666666667	0.1	0.8333333333333334	0.9375	0.75	[0]	0.5	0.0	0.25	0.16666666666666666	0.5	[1]	44.0	0.2	1.0
98	0.09090909090909091	train	0.42483660130718953	0.1	0.8496732026143791	0.8904109589041096	0.8125	[0]	0.5	0.0	0.0	0.0	0.0	[2]	44.0	0.2	1.0
99	0.09090909090909091	test	0.4210526315789474	0.1	0.8421052631578948	0.8888888888888888	0.8	[0]	0.5	0.0	0.0	0.0	0.0	[2]	44.0	0.2	1.0
100	0.09090909090909091	train	0.45341614906832295	0.1	0.9068322981366459	0.9012345679012346	0.9125	[1]	0.5	0.0	0.0	0.0	0.0	[0]	44.0	0.2	1.0
101	0.09090909090909091	test	0.5416666666666666	0.1	0.7499999999999999	1.0	0.6	[1]	0.5	0.0	0.33333333333333337	0.2	1.0	[0]	44.0	0.2	1.0
102	0.09090909090909091	train	0.43949044585987257	0.1	0.8789808917197451	0.8961038961038961	0.8625	[1]	0.5	0.0	0.0	0.0	0.0	[2]	44.0	0.2	1.0
103	0.09090909090909091	test	0.4545454545454546	0.1	0.7272727272727274	0.9230769230769231	0.6	[1]	0.5	0.0	0.1818181818181818	0.1111111111111111	0.5	[2]	44.0	0.2	1.0
104	0.09090909090909091	train	0.49849145155883334	0.1	0.8917197452229298	0.9090909090909091	0.875	[2]	0.5	0.0	0.10526315789473685	0.09090909090909091	0.125	[0]	44.0	0.2	1.0
105	0.09090909090909091	test	0.2903225806451613	0.1	0.5806451612903226	0.8181818181818182	0.45	[2]	0.5	0.0	0.0	0.0	0.0	[0]	44.0	0.2	1.0
106	0.09090909090909091	train	0.43225806451612897	0.1	0.8645161290322579	0.8933333333333333	0.8375	[2]	0.5	0.0	0.0	0.0	0.0	[1]	44.0	0.2	1.0
107	0.09090909090909091	test	0.37142857142857144	0.1	0.7428571428571429	0.8666666666666667	0.65	[2]	0.5	0.0	0.0	0.0	0.0	[1]	44.0	0.2	1.0
108	0.16666666666666666	train	0.41412380122057546	0.2	0.7741935483870969	0.8	0.75	[0]	0.5	0.0	0.05405405405405405	0.047619047619047616	0.0625	[1]	44.0	0.2	1.0
109	0.16666666666666666	test	0.1724137931034483	0.2	0.3448275862068966	0.5555555555555556	0.25	[0]	0.5	0.0	0.0	0.0	0.0	[1]	44.0	0.2	1.0
110	0.16666666666666666	train	0.7586726998491704	0.2	0.9019607843137256	0.9452054794520548	0.8625	[0]	0.5	0.0	0.6153846153846153	0.5217391304347826	0.75	[2]	44.0	0.2	1.0
111	0.16666666666666666	test	0.4375	0.2	0.625	0.8333333333333334	0.5	[0]	0.5	0.0	0.25	0.16666666666666666	0.5	[2]	44.0	0.2	1.0
112	0.16666666666666666	train	0.39622641509433965	0.2	0.7924528301886793	0.7974683544303798	0.7875	[1]	0.5	0.0	0.0	0.0	0.0	[0]	44.0	0.2	1.0
113	0.16666666666666666	test	0.4197802197802198	0.2	0.6857142857142857	0.8	0.6	[1]	0.5	0.0	0.15384615384615383	0.1111111111111111	0.25	[0]	44.0	0.2	1.0
114	0.16666666666666666	train	0.4375	0.2	0.8125	0.8125	0.8125	[1]	0.5	0.0	0.0625	0.0625	0.0625	[2]	44.0	0.2	1.0
115	0.16666666666666666	test	0.3142857142857143	0.2	0.6285714285714286	0.7333333333333333	0.55	[1]	0.5	0.0	0.0	0.0	0.0	[2]	44.0	0.2	1.0
116	0.16666666666666666	train	0.40943267259056737	0.2	0.7662337662337663	0.7972972972972973	0.7375	[2]	0.5	0.0	0.052631578947368425	0.045454545454545456	0.0625	[0]	44.0	0.2	1.0
117	0.16666666666666666	test	0.4285714285714286	0.2	0.8571428571428572	0.8181818181818182	0.9	[2]	0.5	0.0	0.0	0.0	0.0	[0]	44.0	0.2	1.0
118	0.16666666666666666	train	0.4234758871701547	0.2	0.7898089171974523	0.8051948051948052	0.775	[2]	0.5	0.0	0.05714285714285714	0.05263157894736842	0.0625	[1]	44.0	0.2	1.0
119	0.16666666666666666	test	0.36842105263157887	0.2	0.7368421052631577	0.7777777777777778	0.7	[2]	0.5	0.0	0.0	0.0	0.0	[1]	44.0	0.2	1.0
120	0.09090909090909091	train	0.9635610766045548	0.1	0.9937888198757764	0.9876543209876543	1.0	[0]	1.0	0.0	0.9333333333333333	1.0	0.875	[1]	44.0	0.2	1.0
121	0.09090909090909091	test	0.47619047619047616	0.1	0.9523809523809523	0.9090909090909091	1.0	[0]	1.0	0.0	0.0	0.0	0.0	[1]	44.0	0.2	1.0
122	0.09090909090909091	train	0.9635610766045548	0.1	0.9937888198757764	0.9876543209876543	1.0	[0]	1.0	0.0	0.9333333333333333	1.0	0.875	[2]	44.0	0.2	1.0
123	0.09090909090909091	test	0.47619047619047616	0.1	0.9523809523809523	0.9090909090909091	1.0	[0]	1.0	0.0	0.0	0.0	0.0	[2]	44.0	0.2	1.0
124	0.09090909090909091	train	0.9635610766045548	0.1	0.9937888198757764	0.9876543209876543	1.0	[1]	1.0	0.0	0.9333333333333333	1.0	0.875	[0]	44.0	0.2	1.0
125	0.09090909090909091	test	0.47619047619047616	0.1	0.9523809523809523	0.9090909090909091	1.0	[1]	1.0	0.0	0.0	0.0	0.0	[0]	44.0	0.2	1.0
126	0.09090909090909091	train	1.0	0.1	1.0	1.0	1.0	[1]	1.0	0.0	1.0	1.0	1.0	[2]	44.0	0.2	1.0
127	0.09090909090909091	test	0.47619047619047616	0.1	0.9523809523809523	0.9090909090909091	1.0	[1]	1.0	0.0	0.0	0.0	0.0	[2]	44.0	0.2	1.0
128	0.09090909090909091	train	0.9635610766045548	0.1	0.9937888198757764	0.9876543209876543	1.0	[2]	1.0	0.0	0.9333333333333333	1.0	0.875	[0]	44.0	0.2	1.0
129	0.09090909090909091	test	0.47619047619047616	0.1	0.9523809523809523	0.9090909090909091	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[0]	44.0	0.2	1.0
130	0.09090909090909091	train	1.0	0.1	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[1]	44.0	0.2	1.0
131	0.09090909090909091	test	0.47619047619047616	0.1	0.9523809523809523	0.9090909090909091	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[1]	44.0	0.2	1.0
132	0.16666666666666666	train	1.0	0.2	1.0	1.0	1.0	[0]	1.0	0.0	1.0	1.0	1.0	[1]	44.0	0.2	1.0
133	0.16666666666666666	test	0.45454545454545453	0.2	0.9090909090909091	0.8333333333333334	1.0	[0]	1.0	0.0	0.0	0.0	0.0	[1]	44.0	0.2	1.0
134	0.16666666666666666	train	0.9807653776798237	0.2	0.9937888198757764	0.9876543209876543	1.0	[0]	1.0	0.0	0.967741935483871	1.0	0.9375	[2]	44.0	0.2	1.0
135	0.16666666666666666	test	0.9163763066202091	0.2	0.975609756097561	0.9523809523809523	1.0	[0]	1.0	0.0	0.8571428571428571	1.0	0.75	[2]	44.0	0.2	1.0
136	0.16666666666666666	train	1.0	0.2	1.0	1.0	1.0	[1]	1.0	0.0	1.0	1.0	1.0	[0]	44.0	0.2	1.0
137	0.16666666666666666	test	0.45454545454545453	0.2	0.9090909090909091	0.8333333333333334	1.0	[1]	1.0	0.0	0.0	0.0	0.0	[0]	44.0	0.2	1.0
138	0.16666666666666666	train	1.0	0.2	1.0	1.0	1.0	[1]	1.0	0.0	1.0	1.0	1.0	[2]	44.0	0.2	1.0
139	0.16666666666666666	test	0.6651162790697674	0.2	0.9302325581395349	0.8695652173913043	1.0	[1]	1.0	0.0	0.4	1.0	0.25	[2]	44.0	0.2	1.0
140	0.16666666666666666	train	1.0	0.2	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[0]	44.0	0.2	1.0
141	0.16666666666666666	test	0.45454545454545453	0.2	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[0]	44.0	0.2	1.0
142	0.16666666666666666	train	1.0	0.2	1.0	1.0	1.0	[2]	1.0	0.0	1.0	1.0	1.0	[1]	44.0	0.2	1.0
143	0.16666666666666666	test	0.45454545454545453	0.2	0.9090909090909091	0.8333333333333334	1.0	[2]	1.0	0.0	0.0	0.0	0.0	[1]	44.0	0.2	1.0
