	contamination	dim_reducer	doc2vec_data_frac	doc2vec_epochs	doc2vec_min_count	f1_macro	fraction	in_f1	metric	model_name	model_path	model_train_data	model_type	n_components	out_f1	out_prec	out_rec	outlier_detector	seed	set_op_mix_ratio	time
18	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9481821967401097	1.0	0.9891831109253565	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.907181282554863	0.9468805704099822	0.8706769382068513	AE_3_duo_as	42.0	1.0	6.726993534015492
19	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9462753778529012	1.0	0.9887850653292334	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.903765690376569	0.9433155080213904	0.8673987870840846	AE_2_mono	42.0	1.0	5.26370545104146
20	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9460846959641804	1.0	0.9887452607696212	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9034241311587398	0.9429590017825312	0.8670709719718079	AE_3_mono	42.0	1.0	6.4163300190120935
21	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9484682195731909	1.0	0.9892428177647749	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.907693621381607	0.9474153297682709	0.8711686608752663	AE_5_mono	42.0	1.0	11.575099414971191
22	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9496123109055161	1.0	0.9894816451224488	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9097429766885834	0.949554367201426	0.8731355515489264	AE_10_mono	42.0	1.0	15.883699300000444
23	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9416990125236009	1.0	0.9878297558985382	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.8955682691486636	0.9347593582887701	0.8595312243894444	AE_1_duo	42.0	1.0	3.2196595940040424
24	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9450359455762158	1.0	0.9885263356917535	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.901545555460678	0.9409982174688057	0.8652679888542861	AE_2_duo	42.0	1.0	4.65764988103183
25	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9462753778529012	1.0	0.9887850653292334	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.903765690376569	0.9433155080213904	0.8673987870840846	AE_3_duo	42.0	1.0	6.098203861969523
26	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9484682195731909	1.0	0.9892428177647749	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.907693621381607	0.9474153297682709	0.8711686608752663	AE_5_duo	42.0	1.0	8.558593504014425
27	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9495169699611556	1.0	0.9894617428426425	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9095721970796686	0.9493761140819964	0.872971643992788	AE_10_duo	42.0	1.0	15.70064352103509
28	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.945321968409297	1.0	0.988586042531172	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.902057894287422	0.9415329768270945	0.8657597115227011	AE_1_micro	42.0	1.0	3.414101545989979
29	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.945321968409297	1.0	0.988586042531172	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.902057894287422	0.9415329768270945	0.8657597115227011	AE_2_micro	42.0	1.0	5.154978393984493
30	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9472287872965055	1.0	0.988984088127295	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.905473486465716	0.9450980392156862	0.869037862645468	AE_3_micro	42.0	1.0	9.18506441405043
31	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9449406046318553	1.0	0.9885064334119473	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9013747758517632	0.9408199643493761	0.8651040812981479	AE_1_tiny	42.0	1.0	3.3623677790164948
32	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9499936746829578	1.0	0.9895612542416733	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9104260951242422	0.9502673796791444	0.8737911817734798	AE_2_tiny	42.0	1.0	4.612303015019279
33	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9477054920183077	1.0	0.9890835995263257	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	0.9063273845102896	0.9459893048128343	0.8698574004261597	AE_3_tiny	42.0	1.0	5.969818965997547
34	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8708606908638061	1.0	0.9730423620025673	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.7686790197250449	0.8023172905525847	0.7377479101786593	AE_1_mono	42.0	0.5	5.638436900975648
35	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8914543348456576	1.0	0.9773412544406962	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8055674152506191	0.8408199643493761	0.7731519423045402	AE_3_duo_as	42.0	0.5	6.847633018041961
36	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8839224002411842	1.0	0.9757689743360102	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.7920758261463582	0.8267379679144385	0.7602032453696116	AE_2_mono	42.0	0.5	5.777217280992772
37	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8905009254020535	1.0	0.9771422316426348	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8038596191614721	0.8390374331550802	0.7715128667431569	AE_3_mono	42.0	0.5	7.0853516979841515
38	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8936471765659474	1.0	0.9777990068762378	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.809495346255657	0.8449197860962567	0.776921816095722	AE_5_mono	42.0	0.5	9.94713873701403
39	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8950772907313538	1.0	0.97809754107333	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8120570403893774	0.8475935828877005	0.7793804294377971	AE_10_mono	42.0	0.5	16.578201531956438
40	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8864966057389155	1.0	0.9763063358907763	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.7966868755870548	0.8315508021390374	0.7646287493853466	AE_1_duo	42.0	0.5	4.083572525996715
41	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8883080836817636	1.0	0.9766844792070931	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.7999316881564342	0.8349376114081997	0.7677429929519751	AE_2_duo	42.0	0.5	5.471425714029465
42	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8915496757900181	1.0	0.9773611567205024	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8057381948595337	0.8409982174688057	0.7733158498606786	AE_3_duo	42.0	0.5	10.076708507025614
43	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8936471765659474	1.0	0.9777990068762378	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.809495346255657	0.8449197860962567	0.776921816095722	AE_5_duo	42.0	0.5	8.971679758979008
44	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8950772907313538	1.0	0.97809754107333	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8120570403893774	0.8475935828877005	0.7793804294377971	AE_10_duo	42.0	0.5	15.986138118023518
45	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8846851277960676	1.0	0.9759281925744594	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.7934420630176757	0.8281639928698752	0.7615145058187183	AE_1_micro	42.0	0.5	3.2886683759861626
46	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8911683120125764	1.0	0.9772815476012776	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8050550764238751	0.8402852049910874	0.7726602196361252	AE_2_micro	42.0	0.5	4.752445666003041
47	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8923124033449015	1.0	0.9775203749589516	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8071044317308512	0.8424242424242424	0.7746271103097853	AE_3_micro	42.0	0.5	6.073577329982072
48	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.889070811236647	1.0	0.9768436974455423	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8012979250277518	0.8363636363636363	0.7690542534010818	AE_1_tiny	42.0	0.5	3.334557472029701
49	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8906916072907742	1.0	0.9771820362022469	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8042011783793015	0.8393939393939394	0.7718406818554335	AE_2_tiny	42.0	0.5	4.66982332104817
50	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.8918356986230993	1.0	0.9774208635599209	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8062505336862779	0.8415329768270945	0.7738075725290936	AE_3_tiny	42.0	0.5	6.189352800021879
51	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9162429803793678	1.0	0.9825158471902957	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8499701135684399	0.8871657754010696	0.8157679069005082	AE_1_mono	42.0	1.0	5.876542947022244
52	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9208193457086681	1.0	0.9834711566209908	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8581675347963453	0.8957219251336899	0.8236354695951483	AE_3_duo_as	42.0	1.0	6.9685568870045245
53	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9182451402109366	1.0	0.9829337950662248	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8535564853556484	0.8909090909090909	0.8192099655794132	AE_2_mono	42.0	1.0	7.49966674298048
54	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9201519590981451	1.0	0.9833318406623478	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8569720775339424	0.8944741532976828	0.8224881167021799	AE_3_mono	42.0	1.0	6.56131161400117
55	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9224401417627954	1.0	0.9838094953776956	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8610707881478952	0.8987522281639929	0.8264218980495001	AE_5_mono	42.0	1.0	9.664460637024604
56	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9240609378169224	1.0	0.9841478341344001	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8639740414994449	0.9017825311942959	0.8292083265038518	AE_10_mono	42.0	1.0	16.75827507599024
57	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.911094569383905	1.0	0.9814411240807636	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8407480146870463	0.8775401069518717	0.8069168988690378	AE_1_duo	42.0	1.0	3.6430317379999906
58	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9201519590981451	1.0	0.9833318406623478	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8569720775339424	0.8944741532976828	0.8224881167021799	AE_2_duo	42.0	1.0	5.0037230450543575
59	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9211053685417494	1.0	0.9835308634604094	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8586798736230894	0.8962566844919786	0.8241271922635633	AE_3_duo	42.0	1.0	6.4920318849617615
60	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9227261645958766	1.0	0.983869202217114	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8615831269746391	0.8992869875222816	0.8269136207179151	AE_5_duo	42.0	1.0	9.308516849006992
61	0.1	UMAPModel(set_op_mix_ratio=[0.5, 1.0], metric=['cosine'], n_components=[8, 16, 32, 64, 200], dim_reducer='umap')	1.0	100.0	1.0	0.9240609378169224	1.0	0.9841478341344001	cosine	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	16.0	0.8639740414994449	0.9017825311942959	0.8292083265038518	AE_10_duo	42.0	1.0	16.23071470897412
