	as_numpy	contamination	dim_reduce_time	dim_reducer	distance	doc2vec_data_frac	doc2vec_epochs	doc2vec_min_count	embedding_dims	f1_macro	fraction	in_f1	k	kwargs	metric	model	model_name	model_path	model_train_data	model_type	n_components	n_epochs_without_progress	name	out_f1	out_prec	out_rec	seed	set_op_mix_ratio	time
26	0.0	0.1	45.88661650600261	<class 'umap.umap_.UMAP'>	pn	0.1	30.0	30.0	1.0	0.8895776292513593	0.15	0.9795851349132505	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecwikiimdb20news013030	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_30_min30/doc2vec_wiki.bin	wiki_EN_imdb_20news	doc2vec	300.0	20.0	UMAP	0.799570123589468	0.7864693446088795	0.8131147540983606	42.0	1.0	257.78227719799906
27		0.1	5.655994755215943e-06		pn	0.1	30.0	30.0	1.0	0.7830076201770776	0.15	0.9605507594798383	15.0			maaten	doc2vecwikiimdb20news013030	/home/philipp/projects/dad4td/models/doc2vec_20_news_imdb_wiki_01_30_min30/doc2vec_wiki.bin	wiki_EN_imdb_20news	doc2vec		20.0		0.6054644808743169	0.6054644808743169	0.6054644808743169	42.0		55.68988734399318
28	0.0	0.1	14.252504250005586	<class 'umap.umap_.UMAP'>	pn	1.0	100.0	1.0	1.0	0.455487475278952	0.15	0.9041991176951146	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	2.0	20.0	UMAP	0.006775832862789385	0.007009345794392523	0.006557377049180328	42.0	1.0	50.979373531998135
29	0.0	0.1	14.909588459995575	<class 'umap.umap_.UMAP'>	pn	1.0	100.0	1.0	1.0	0.9753554360865933	0.15	0.9955196153425855	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	8.0	20.0	UMAP	0.9551912568306011	0.9551912568306011	0.9551912568306011	42.0	1.0	49.3268061169947
30	0.0	0.1	16.738387997989776	<class 'umap.umap_.UMAP'>	pn	1.0	100.0	1.0	1.0	0.9730083751575545	0.15	0.9950205198358413	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	64.0	20.0	UMAP	0.9509962304792677	0.9373673036093418	0.9650273224043716	42.0	1.0	49.997362882990274
31	0.0	0.1	22.709219843993196	<class 'umap.umap_.UMAP'>	pn	1.0	100.0	1.0	1.0	0.9700422625375056	0.15	0.9944733242134063	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	128.0	20.0	UMAP	0.9456112008616048	0.9320594479830149	0.9595628415300547	42.0	1.0	58.322017434999
32	0.0	0.1	41.857705964997876	<class 'umap.umap_.UMAP'>	pn	1.0	100.0	1.0	1.0	0.9762920394858194	0.15	0.9956828241980437	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	256.0	20.0	UMAP	0.9569012547735952	0.9553376906318083	0.9584699453551913	42.0	1.0	104.96079315600218
33	0.0	0.1	51.186116279001	<class 'umap.umap_.UMAP'>	pn	1.0	100.0	1.0	1.0	0.44542577705039493	0.15	0.8781876011383294	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec	300.0	20.0	UMAP	0.012663952962460425	0.010802469135802469	0.015300546448087432	42.0	1.0	169.0405972419976
34		0.1	6.2589970184490085e-06		pn	1.0	100.0	1.0	1.0	0.8368786384230438	0.15	0.9708144672958376	15.0			maaten	doc2vecapnews	/home/philipp/projects/dad4td/models/apnews_dbow/doc2vec.bin	apnews	doc2vec		20.0		0.7029428095502499	0.7144469525959368	0.6918032786885245	42.0		56.470666114997584
35	0.0	0.1	13.482980079003028	<class 'umap.umap_.UMAP'>	pn	1.0	100.0	1.0	1.0	0.9621618421386491	0.15	0.9929932121742939	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	2.0	20.0	UMAP	0.9313304721030042	0.9146469968387777	0.9486338797814208	42.0	1.0	55.18289900200034
36	0.0	0.1	13.866157923999708	<class 'umap.umap_.UMAP'>	pn	1.0	100.0	1.0	1.0	0.5474122078478445	0.15	0.7590035201733009	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	8.0	20.0	UMAP	0.3358208955223881	0.20247469066366705	0.9836065573770492	42.0	1.0	51.64033240599383
37	0.0	0.1	16.358972583999275	<class 'umap.umap_.UMAP'>	pn	1.0	100.0	1.0	1.0	0.5610489057689569	0.15	0.7738525357955306	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	64.0	20.0	UMAP	0.34824527574238334	0.21142589557480684	0.9868852459016394	42.0	1.0	50.47522366399062
38	0.0	0.1	21.391271909000352	<class 'umap.umap_.UMAP'>	pn	1.0	100.0	1.0	1.0	0.5553409895757191	0.15	0.7661409893516647	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	128.0	20.0	UMAP	0.3445409897997733	0.20826672756337064	0.9967213114754099	42.0	1.0	51.014637740998296
39	0.0	0.1	40.06543451199832	<class 'umap.umap_.UMAP'>	pn	1.0	100.0	1.0	1.0	0.5596513725107268	0.15	0.7709452201933406	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	256.0	20.0	UMAP	0.348357524828113	0.2110622541078454	0.9967213114754099	42.0	1.0	56.47339521399408
40	0.0	0.1	46.15950670700113	<class 'umap.umap_.UMAP'>	pn	1.0	100.0	1.0	1.0	0.5589631450548769	0.15	0.7715511462662555	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec	300.0	20.0	UMAP	0.34637514384349827	0.21004884856943476	0.9868852459016394	42.0	1.0	64.92166140300105
41		0.1	6.62199454382062e-06		pn	1.0	100.0	1.0	1.0	0.7562777819714321	0.15	0.9501466275659824	15.0			maaten	doc2vec_wiki_all	/home/philipp/projects/dad4td/models/enwiki_dbow/doc2vec.bin	wiki_EN	doc2vec		20.0		0.5624089363768819	0.5061188811188811	0.6327868852459017	42.0		58.97274574900803
42	0.0	0.1	12.807248693003203	<class 'umap.umap_.UMAP'>	pn	0.1	10.0	30.0	1.0	0.532084964036873	0.15	0.7386629910406616	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecwiki011030	/home/philipp/projects/dad4td/models/doc2vec_01_10_30/doc2vec_wiki.bin	wiki_EN	doc2vec	2.0	20.0	UMAP	0.3255069370330843	0.19439133205863607	1.0	43.0	1.0	52.98707290198945
43	0.0	0.1	13.36072318200604	<class 'umap.umap_.UMAP'>	pn	0.1	10.0	30.0	1.0	0.5321573799856217	0.15	0.7387499138584521	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecwiki011030	/home/philipp/projects/dad4td/models/doc2vec_01_10_30/doc2vec_wiki.bin	wiki_EN	doc2vec	8.0	20.0	UMAP	0.32556484611279135	0.1944326391840204	1.0	43.0	1.0	55.438142658997094
44	0.0	0.1	15.260291899001459	<class 'umap.umap_.UMAP'>	pn	0.1	10.0	30.0	1.0	0.5321573799856217	0.15	0.7387499138584521	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecwiki011030	/home/philipp/projects/dad4td/models/doc2vec_01_10_30/doc2vec_wiki.bin	wiki_EN	doc2vec	64.0	20.0	UMAP	0.32556484611279135	0.1944326391840204	1.0	43.0	1.0	55.59053238898923
45	0.0	0.1	20.578945211993414	<class 'umap.umap_.UMAP'>	pn	0.1	10.0	30.0	1.0	0.5321573799856217	0.15	0.7387499138584521	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecwiki011030	/home/philipp/projects/dad4td/models/doc2vec_01_10_30/doc2vec_wiki.bin	wiki_EN	doc2vec	128.0	20.0	UMAP	0.32556484611279135	0.1944326391840204	1.0	43.0	1.0	55.11176135599089
46	0.0	0.1	37.093639999002335	<class 'umap.umap_.UMAP'>	pn	0.1	10.0	30.0	1.0	0.5324470869918965	0.15	0.7390974853599724	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecwiki011030	/home/philipp/projects/dad4td/models/doc2vec_01_10_30/doc2vec_wiki.bin	wiki_EN	doc2vec	256.0	20.0	UMAP	0.32579668862382055	0.19459804338579328	1.0	43.0	1.0	57.08806637900125
47	0.0	0.1	45.74042621199624	<class 'umap.umap_.UMAP'>	pn	0.1	10.0	30.0	1.0	0.5319829558161707	0.15	0.7386990077177508	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecwiki011030	/home/philipp/projects/dad4td/models/doc2vec_01_10_30/doc2vec_wiki.bin	wiki_EN	doc2vec	300.0	20.0	UMAP	0.32526690391459073	0.1942614240170032	0.9989071038251366	43.0	1.0	61.401921123004286
48		0.1	1.6191988834179938e-05		pn	0.1	10.0	30.0	1.0	0.8715615658586191	0.15	0.9730899406314155	15.0			maaten	doc2vecwiki011030	/home/philipp/projects/dad4td/models/doc2vec_01_10_30/doc2vec_wiki.bin	wiki_EN	doc2vec		20.0		0.7700331910858227	0.6800670016750419	0.8874316939890711	43.0		52.579913211011444
49	0.0	0.1	13.464340157006518	<class 'umap.umap_.UMAP'>	pn	0.1	30.0	30.0	1.0	0.5359291134831583	0.15	0.7432534505253039	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecwiki013030	/home/philipp/projects/dad4td/models/doc2vec_01_30_30/doc2vec_wiki.bin	wiki_EN	doc2vec	2.0	20.0	UMAP	0.32860477644101277	0.1966050709067469	1.0	43.0	1.0	49.692181584003265
50	0.0	0.1	13.62820589999319	<class 'umap.umap_.UMAP'>	pn	0.1	30.0	30.0	1.0	0.5343864347065326	0.15	0.7418911489829577	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecwiki013030	/home/philipp/projects/dad4td/models/doc2vec_01_30_30/doc2vec_wiki.bin	wiki_EN	doc2vec	8.0	20.0	UMAP	0.3268817204301075	0.1954983922829582	0.9967213114754099	43.0	1.0	49.5032452789892
51	0.0	0.1	16.07260736700846	<class 'umap.umap_.UMAP'>	pn	0.1	30.0	30.0	1.0	0.5349850341241669	0.15	0.7421305841924398	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecwiki013030	/home/philipp/projects/dad4td/models/doc2vec_01_30_30/doc2vec_wiki.bin	wiki_EN	doc2vec	64.0	20.0	UMAP	0.32783948405589397	0.19605742446968075	1.0	43.0	1.0	49.26786662900122
52	0.0	0.1	21.10513252898818	<class 'umap.umap_.UMAP'>	pn	0.1	30.0	30.0	1.0	0.5346645964700412	0.15	0.7419066602515636	15.0	{'n_components': [2, 8, 64, 128, 256, 300], 'set_op_mix_ratio': [1.0], 'metric': ['cosine']}	cosine	maaten	doc2vecwiki013030	/home/philipp/projects/dad4td/models/doc2vec_01_30_30/doc2vec_wiki.bin	wiki_EN	doc2vec	128.0	20.0	UMAP	0.32742253268851873	0.1958011996572408	0.9989071038251366	43.0	1.0	53.71323711499281
